event_id,participant_id,session_id,condition,disengagement_onset_ts,trigger_source,robot_nonverbal_start_ts,robot_nonverbal_type,robot_nonverbal_end_ts,distraction_end_ts,escalated_to_voice,voice_start_ts,voice_prompt_type,voice_prompt_text_length,highlight_shown,highlight_shown_ts,resumed_within_window,resume_latency_ms,resume_stage
95,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:23:25.385909-04:00,gaze_off_screen,2026-04-04T21:23:25.385909-04:00,head_turn_plus_wave,,2026-04-04T21:23:34.444729-04:00,0,,,,0,,1,9060.0,resumed_after_nonverbal
96,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:23:37.407114-04:00,gaze_off_screen,2026-04-04T21:23:37.407114-04:00,head_turn_plus_wave,,2026-04-04T21:24:25.200757-04:00,1,2026-04-04T21:24:25.696072-04:00,generic,60,1,2026-04-04T21:24:25.696072-04:00,0,47790.0,not_resumed
97,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:25:52.493293-04:00,gaze_off_screen,2026-04-04T21:25:52.493293-04:00,head_turn_plus_wave,,2026-04-04T21:26:01.649239-04:00,0,,,,0,,1,9160.0,resumed_after_nonverbal
98,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:26:04.650310-04:00,gaze_off_screen,2026-04-04T21:26:04.650310-04:00,head_turn_plus_wave,,2026-04-04T21:26:09.081359-04:00,0,,,,0,,1,4430.0,resumed_after_nonverbal
99,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:29:20.775434-04:00,gaze_off_screen,2026-04-04T21:29:20.775434-04:00,head_turn_plus_wave,,2026-04-04T21:29:44.782015-04:00,0,,,,0,,1,24010.0,resumed_after_nonverbal
100,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:29:48.075838-04:00,head_turned_away,2026-04-04T21:29:48.075838-04:00,head_turn_plus_wave,,2026-04-04T21:30:20.492977-04:00,0,,,,0,,1,32420.0,resumed_after_nonverbal
101,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:31:47.280754-04:00,gaze_off_screen,2026-04-04T21:31:47.280754-04:00,head_turn_plus_wave,,2026-04-04T21:31:51.876493-04:00,0,,,,0,,1,4600.0,resumed_after_nonverbal
102,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:31:54.950814-04:00,gaze_off_screen,2026-04-04T21:31:54.950814-04:00,head_turn_plus_wave,,2026-04-04T21:32:01.122761-04:00,0,,,,0,,1,6170.0,resumed_after_nonverbal
103,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:32:20.555921-04:00,gaze_off_screen,2026-04-04T21:32:20.555921-04:00,head_turn_plus_wave,,2026-04-04T21:32:38.452734-04:00,1,2026-04-04T21:33:56.075935-04:00,generic,60,1,2026-04-04T21:33:56.075935-04:00,1,17900.0,resumed_after_voice
104,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:36:59.849425-04:00,gaze_off_screen,2026-04-04T21:36:59.849425-04:00,head_turn_plus_wave,,2026-04-04T21:37:05.587073-04:00,1,2026-04-04T21:38:25.632485-04:00,generic,60,1,2026-04-04T21:38:25.632485-04:00,1,5740.0,resumed_after_voice
105,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:38:35.740815-04:00,gaze_off_screen,2026-04-04T21:38:35.740815-04:00,head_turn_plus_wave,,2026-04-04T21:38:42.011602-04:00,1,2026-04-04T21:39:59.048183-04:00,generic,60,1,2026-04-04T21:39:59.048183-04:00,1,6270.0,resumed_after_voice
106,wen,session_20260407_wen_7a5639,with_system,2026-04-07T22:06:20.491173-04:00,gaze_off_screen,2026-04-07T22:06:20.491173-04:00,head_turn_plus_wave,,2026-04-07T22:06:41.568581-04:00,0,,,,0,,1,21080.0,resumed_after_nonverbal
107,wen,session_20260407_wen_7a5639,with_system,2026-04-07T22:07:00.803249-04:00,gaze_off_screen,2026-04-07T22:07:00.803249-04:00,head_turn_plus_wave,,2026-04-07T22:07:48.892090-04:00,1,2026-04-07T22:07:50.465394-04:00,context_aware,75,1,2026-04-07T22:07:50.465394-04:00,0,48090.0,not_resumed
108,wen,session_20260407_wen_7a5639,with_system,2026-04-07T23:22:41.926647-04:00,head_turned_away,2026-04-07T23:22:41.926647-04:00,head_turn_plus_wave,,2026-04-07T23:23:30.185991-04:00,1,2026-04-07T23:23:31.387823-04:00,context_aware,57,1,2026-04-07T23:23:31.387823-04:00,0,48260.0,not_resumed
109,wenfei,session_20260407_wenfei_075d30,with_system,2026-04-07T19:22:44.882601-04:00,gaze_off_screen,2026-04-07T19:22:44.882601-04:00,head_turn_plus_wave,,2026-04-07T19:22:49.650268-04:00,0,,,,0,,1,4770.0,resumed_after_nonverbal
110,wenfei,session_20260407_wenfei_19eff7,with_system,2026-04-07T18:45:23.057278-04:00,gaze_off_screen,2026-04-07T18:45:23.057278-04:00,head_turn_plus_wave,,2026-04-07T18:45:34.748298-04:00,0,,,,0,,1,11690.0,resumed_after_nonverbal
111,wenfei,session_20260407_wenfei_456fc4,with_system,2026-04-07T19:16:32.063966-04:00,gaze_off_screen,2026-04-07T19:16:32.063966-04:00,head_turn_plus_wave,,2026-04-07T19:16:43.467837-04:00,0,,,,0,,1,11400.0,resumed_after_nonverbal
112,wenfei,session_20260407_wenfei_77b763,with_system,2026-04-07T18:52:07.509104-04:00,gaze_off_screen,2026-04-07T18:52:07.509104-04:00,head_turn_plus_wave,,2026-04-07T18:52:20.478112-04:00,0,,,,0,,1,12970.0,resumed_after_nonverbal
113,wenfei,session_20260407_wenfei_832d9e,with_system,2026-04-07T21:59:54.765408-04:00,gaze_off_screen,2026-04-07T21:59:54.765408-04:00,head_turn_plus_wave,,2026-04-07T22:00:10.749955-04:00,1,2026-04-07T22:01:28.998353-04:00,context_aware,74,1,2026-04-07T22:01:28.998353-04:00,1,15980.0,resumed_after_voice
114,wenfei,session_20260407_wenfei_94ffa4,with_system,2026-04-07T19:19:40.172433-04:00,gaze_off_screen,2026-04-07T19:19:40.172433-04:00,head_turn_plus_wave,,2026-04-07T19:19:46.313753-04:00,0,,,,0,,1,6140.0,resumed_after_nonverbal
115,wenfei,session_20260407_wenfei_9ff724,with_system,2026-04-07T21:44:08.103486-04:00,gaze_off_screen,2026-04-07T21:44:08.103486-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
116,wenfei,session_20260407_wenfei_dbd271,with_system,2026-04-07T19:09:31.086684-04:00,gaze_off_screen,2026-04-07T19:09:31.086684-04:00,head_turn_plus_wave,,2026-04-07T19:09:35.754019-04:00,0,,,,0,,1,4670.0,resumed_after_nonverbal
117,wen,session_20260408_wen_29b647,with_system,2026-04-08T01:42:05.509121-04:00,gaze_off_screen,2026-04-08T01:42:05.509121-04:00,head_turn_plus_wave,,2026-04-08T01:42:10.076197-04:00,0,,,,0,,1,4570.0,resumed_after_nonverbal
118,wen,session_20260408_wen_29b647,with_system,2026-04-08T01:42:13.134529-04:00,gaze_off_screen,2026-04-08T01:42:13.134529-04:00,head_turn_plus_wave,,2026-04-08T01:42:24.105486-04:00,0,,,,0,,1,10970.0,resumed_after_nonverbal
119,wen,session_20260408_wen_29b647,with_system,2026-04-08T01:42:42.839309-04:00,gaze_off_screen,2026-04-08T01:42:42.839309-04:00,head_turn_plus_wave,,2026-04-08T01:43:30.277976-04:00,0,,,,0,,0,47440.0,not_resumed
120,wen,session_20260408_wen_324e21,with_system,2026-04-08T00:12:16.418608-04:00,gaze_off_screen,2026-04-08T00:12:16.418608-04:00,head_turn_plus_wave,,2026-04-08T00:13:05.214883-04:00,1,2026-04-08T00:13:07.548875-04:00,context_aware,91,1,2026-04-08T00:13:07.548875-04:00,0,48800.0,not_resumed
121,wen,session_20260408_wen_324e21,with_system,2026-04-08T00:15:44.970868-04:00,gaze_off_screen,2026-04-08T00:15:44.970868-04:00,head_turn_plus_wave,,2026-04-08T00:15:49.721151-04:00,0,,,,0,,1,4750.0,resumed_after_nonverbal
122,wen,session_20260408_wen_324e21,with_system,2026-04-08T00:15:52.813545-04:00,gaze_off_screen,2026-04-08T00:15:52.813545-04:00,head_turn_plus_wave,,2026-04-08T00:15:58.105776-04:00,0,,,,0,,1,5290.0,resumed_after_nonverbal
123,wen,session_20260408_wen_324e21,with_system,2026-04-08T00:16:17.392381-04:00,gaze_off_screen,2026-04-08T00:16:17.392381-04:00,head_turn_plus_wave,,2026-04-08T00:16:23.466074-04:00,0,,,,0,,1,6070.0,resumed_after_nonverbal
124,wen,session_20260408_wen_324e21,with_system,2026-04-08T00:16:42.445187-04:00,gaze_off_screen,2026-04-08T00:16:42.445187-04:00,head_turn_plus_wave,,2026-04-08T00:17:00.071374-04:00,0,,,,0,,1,17630.0,resumed_after_nonverbal
125,wen,session_20260408_wen_324e21,with_system,2026-04-08T00:17:19.889520-04:00,gaze_off_screen,2026-04-08T00:17:19.889520-04:00,head_turn_plus_wave,,2026-04-08T00:17:40.940925-04:00,0,,,,0,,1,21050.0,resumed_after_nonverbal
126,wen,session_20260408_wen_324e21,with_system,2026-04-08T00:17:43.748331-04:00,head_turned_away,2026-04-08T00:17:43.748331-04:00,head_turn_plus_wave,,2026-04-08T00:18:31.686516-04:00,0,,,,0,,0,47940.0,not_resumed
127,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:24:48.006177-04:00,gaze_off_screen,2026-04-08T01:24:48.006177-04:00,head_turn_plus_wave,,2026-04-08T01:24:58.845654-04:00,0,,,,0,,1,10840.0,resumed_after_nonverbal
128,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:25:33.058116-04:00,gaze_off_screen,2026-04-08T01:25:33.058116-04:00,head_turn_plus_wave,,2026-04-08T01:25:45.063015-04:00,0,,,,0,,1,12000.0,resumed_after_nonverbal
129,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:26:41.201073-04:00,gaze_off_screen,2026-04-08T01:26:41.201073-04:00,head_turn_plus_wave,,2026-04-08T01:26:48.113410-04:00,0,,,,0,,1,6910.0,resumed_after_nonverbal
130,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:26:53.854806-04:00,head_turned_away,2026-04-08T01:26:53.854806-04:00,head_turn_plus_wave,,2026-04-08T01:27:04.830400-04:00,0,,,,0,,1,10980.0,resumed_after_nonverbal
131,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:27:34.205309-04:00,gaze_off_screen,2026-04-08T01:27:34.205309-04:00,head_turn_plus_wave,,2026-04-08T01:27:39.206279-04:00,0,,,,0,,1,5000.0,resumed_after_nonverbal
132,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:28:55.265811-04:00,gaze_off_screen,2026-04-08T01:28:55.265811-04:00,head_turn_plus_wave,,2026-04-08T01:29:06.541201-04:00,0,,,,0,,1,11280.0,resumed_after_nonverbal
133,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:30:09.531731-04:00,gaze_off_screen,2026-04-08T01:30:09.531731-04:00,head_turn_plus_wave,,2026-04-08T01:30:20.681816-04:00,0,,,,0,,1,11150.0,resumed_after_nonverbal
134,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:30:47.520484-04:00,gaze_off_screen,2026-04-08T01:30:47.520484-04:00,head_turn_plus_wave,,2026-04-08T01:30:52.214027-04:00,0,,,,0,,1,4690.0,resumed_after_nonverbal
135,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:31:12.006539-04:00,gaze_off_screen,2026-04-08T01:31:12.006539-04:00,head_turn_plus_wave,,2026-04-08T01:31:38.142318-04:00,0,,,,0,,1,26140.0,resumed_after_nonverbal
136,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:32:16.902305-04:00,gaze_off_screen,2026-04-08T01:32:16.902305-04:00,head_turn_plus_wave,,2026-04-08T01:32:23.713279-04:00,0,,,,0,,1,6810.0,resumed_after_nonverbal
137,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:32:26.562402-04:00,head_turned_away,2026-04-08T01:32:26.562402-04:00,head_turn_plus_wave,,2026-04-08T01:32:43.411309-04:00,0,,,,0,,1,16850.0,resumed_after_nonverbal
138,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:32:50.008059-04:00,gaze_off_screen,2026-04-08T01:32:50.008059-04:00,head_turn_plus_wave,,2026-04-08T01:33:12.432173-04:00,0,,,,0,,1,22420.0,resumed_after_nonverbal
139,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:33:18.158779-04:00,gaze_off_screen,2026-04-08T01:33:18.158779-04:00,head_turn_plus_wave,,2026-04-08T01:33:28.725090-04:00,1,2026-04-08T01:34:46.499203-04:00,context_aware,98,1,2026-04-08T01:34:46.499203-04:00,1,10570.0,resumed_after_voice
140,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:35:00.220145-04:00,gaze_off_screen,2026-04-08T01:35:00.220145-04:00,head_turn_plus_wave,,2026-04-08T01:35:10.769461-04:00,0,,,,0,,1,10550.0,resumed_after_nonverbal
141,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:35:13.638855-04:00,head_turned_away,2026-04-08T01:35:13.638855-04:00,head_turn_plus_wave,,2026-04-08T01:35:21.574861-04:00,0,,,,0,,1,7940.0,resumed_after_nonverbal
142,wen,session_20260408_wen_47aab1,with_system,2026-04-08T01:35:26.834527-04:00,gaze_off_screen,2026-04-08T01:35:26.834527-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
143,wen,session_20260408_wen_53bfb5,with_system,2026-04-08T00:27:09.337031-04:00,gaze_off_screen,2026-04-08T00:27:09.337031-04:00,head_turn_plus_wave,,2026-04-08T00:27:14.180739-04:00,0,,,,0,,1,4840.0,resumed_after_nonverbal
144,wen,session_20260408_wen_53bfb5,with_system,2026-04-08T00:27:17.111388-04:00,gaze_off_screen,2026-04-08T00:27:17.111388-04:00,head_turn_plus_wave,,2026-04-08T00:27:26.130928-04:00,0,,,,0,,1,9020.0,resumed_after_nonverbal
145,wen,session_20260408_wen_53bfb5,with_system,2026-04-08T00:27:45.000763-04:00,gaze_off_screen,2026-04-08T00:27:45.000763-04:00,head_turn_plus_wave,,2026-04-08T00:28:32.926903-04:00,0,,,,0,,1,47930.0,resumed_after_nonverbal
146,wen,session_20260408_wen_53bfb5,with_system,2026-04-08T00:28:51.848893-04:00,gaze_off_screen,2026-04-08T00:28:51.848893-04:00,head_turn_plus_wave,,2026-04-08T00:28:54.954123-04:00,0,,,,0,,1,3110.0,resumed_after_nonverbal
147,wen,session_20260408_wen_53bfb5,with_system,2026-04-08T00:29:14.068389-04:00,gaze_off_screen,2026-04-08T00:29:14.068389-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
148,wenfei1,session_20260408_wenfei1_756852,with_system,2026-04-08T01:48:29.415334-04:00,gaze_off_screen,2026-04-08T01:48:29.415334-04:00,head_turn_plus_wave,,2026-04-08T01:48:34.242141-04:00,0,,,,0,,1,4830.0,resumed_after_nonverbal
149,wenfei1,session_20260408_wenfei1_756852,with_system,2026-04-08T01:48:40.522124-04:00,gaze_off_screen,2026-04-08T01:48:40.522124-04:00,head_turn_plus_wave,,2026-04-08T01:48:45.836974-04:00,0,,,,0,,1,5310.0,resumed_after_nonverbal
150,wenfei1,session_20260408_wenfei1_756852,with_system,2026-04-08T01:48:57.064813-04:00,gaze_off_screen,2026-04-08T01:48:57.064813-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
151,1,session_20260409_1_629e89,with_system,2026-04-09T23:38:10.184526-04:00,gaze_off_screen,2026-04-09T23:38:10.184526-04:00,head_turn_plus_wave,,2026-04-09T23:38:16.653575-04:00,0,,,,0,,1,6470.0,resumed_after_nonverbal
152,1,session_20260409_1_629e89,with_system,2026-04-09T23:38:38.736806-04:00,gaze_off_screen,2026-04-09T23:38:38.736806-04:00,head_turn_plus_wave,,2026-04-09T23:38:50.598276-04:00,0,,,,0,,1,11860.0,resumed_after_nonverbal
153,1,session_20260409_1_629e89,with_system,2026-04-09T23:39:00.270513-04:00,gaze_off_screen,2026-04-09T23:39:00.270513-04:00,head_turn_plus_wave,,2026-04-09T23:39:08.548670-04:00,0,,,,0,,1,8280.0,resumed_after_nonverbal
154,1,session_20260409_1_629e89,with_system,2026-04-09T23:39:17.105859-04:00,gaze_off_screen,2026-04-09T23:39:17.105859-04:00,head_turn_plus_wave,,2026-04-09T23:39:24.897075-04:00,0,,,,0,,1,7790.0,resumed_after_nonverbal
155,1,session_20260409_1_629e89,with_system,2026-04-09T23:41:49.744846-04:00,gaze_off_screen,2026-04-09T23:41:49.744846-04:00,head_turn_plus_wave,,2026-04-09T23:42:20.332821-04:00,0,,,,0,,1,30590.0,resumed_after_nonverbal
156,2,session_20260409_2_5f15da,with_system,2026-04-09T23:59:12.346795-04:00,gaze_off_screen,2026-04-09T23:59:12.346795-04:00,head_turn_plus_wave,,2026-04-09T23:59:20.493149-04:00,0,,,,0,,1,8150.0,resumed_after_nonverbal
157,2,session_20260409_2_5f15da,with_system,2026-04-09T23:59:32.364824-04:00,gaze_off_screen,2026-04-09T23:59:32.364824-04:00,head_turn_plus_wave,,2026-04-09T23:59:38.028231-04:00,0,,,,0,,1,5660.0,resumed_after_nonverbal
158,2,session_20260409_2_5f15da,with_system,2026-04-10T00:00:00.621975-04:00,gaze_off_screen,2026-04-10T00:00:00.621975-04:00,head_turn_plus_wave,,2026-04-10T00:00:03.110925-04:00,0,,,,0,,1,2490.0,resumed_after_nonverbal
159,2,session_20260409_2_5f15da,with_system,2026-04-10T00:00:11.709106-04:00,gaze_off_screen,2026-04-10T00:00:11.709106-04:00,head_turn_plus_wave,,2026-04-10T00:00:26.996155-04:00,0,,,,0,,1,15290.0,resumed_after_nonverbal
160,2,session_20260409_2_5f15da,with_system,2026-04-10T00:00:51.543119-04:00,head_turned_away,2026-04-10T00:00:51.543119-04:00,head_turn_plus_wave,,2026-04-10T00:00:55.353224-04:00,0,,,,0,,1,3810.0,resumed_after_nonverbal
161,2,session_20260409_2_5f15da,with_system,2026-04-10T00:01:16.316554-04:00,head_turned_away,2026-04-10T00:01:16.316554-04:00,head_turn_plus_wave,,2026-04-10T00:01:44.232978-04:00,0,,,,0,,1,27920.0,resumed_after_nonverbal
162,2,session_20260409_2_5f15da,with_system,2026-04-10T00:01:50.262511-04:00,head_turned_away,2026-04-10T00:01:50.262511-04:00,head_turn_plus_wave,,2026-04-10T00:01:57.345598-04:00,0,,,,0,,1,7080.0,resumed_after_nonverbal
163,wen,session_20260409_wen_25cd84,with_system,2026-04-09T21:32:26.409512-04:00,gaze_off_screen,2026-04-09T21:32:26.409512-04:00,head_turn_plus_wave,,2026-04-09T21:32:31.313221-04:00,0,,,,0,,1,4900.0,resumed_after_nonverbal
164,wen,session_20260409_wen_25cd84,with_system,2026-04-09T21:32:38.356914-04:00,gaze_off_screen,2026-04-09T21:32:38.356914-04:00,head_turn_plus_wave,,2026-04-09T21:32:44.322922-04:00,1,2026-04-09T21:33:54.537426-04:00,context_aware,71,1,2026-04-09T21:33:54.537426-04:00,1,5970.0,resumed_after_voice
165,wen,session_20260409_wen_25cd84,with_system,2026-04-09T21:34:32.143282-04:00,gaze_off_screen,2026-04-09T21:34:32.143282-04:00,head_turn_plus_wave,,2026-04-09T21:34:36.387133-04:00,0,,,,0,,1,4240.0,resumed_after_nonverbal
166,wen,session_20260409_wen_25cd84,with_system,2026-04-09T21:34:42.866407-04:00,gaze_off_screen,2026-04-09T21:34:42.866407-04:00,head_turn_plus_wave,,2026-04-09T21:34:46.327993-04:00,0,,,,0,,1,3460.0,resumed_after_nonverbal
167,wen,session_20260409_wen_25cd84,with_system,2026-04-09T21:35:09.416198-04:00,gaze_off_screen,2026-04-09T21:35:09.416198-04:00,head_turn_plus_wave,,2026-04-09T21:35:13.043819-04:00,0,,,,0,,1,3630.0,resumed_after_nonverbal
168,wen,session_20260409_wen_25cd84,with_system,2026-04-09T21:35:24.282936-04:00,gaze_off_screen,2026-04-09T21:35:24.282936-04:00,head_turn_plus_wave,,2026-04-09T21:35:29.479182-04:00,0,,,,0,,1,5200.0,resumed_after_nonverbal
169,wen,session_20260409_wen_25cd84,with_system,2026-04-09T21:35:55.831919-04:00,gaze_off_screen,2026-04-09T21:35:55.831919-04:00,head_turn_plus_wave,,2026-04-09T21:36:07.417528-04:00,0,,,,0,,1,11590.0,resumed_after_nonverbal
170,wen,session_20260409_wen_25cd84,with_system,2026-04-09T21:36:34.945815-04:00,gaze_off_screen,2026-04-09T21:36:34.945815-04:00,head_turn_plus_wave,,2026-04-09T21:36:40.498848-04:00,0,,,,0,,1,5550.0,resumed_after_nonverbal
171,wen,session_20260409_wen_25cd84,with_system,2026-04-09T21:37:13.767065-04:00,gaze_off_screen,2026-04-09T21:37:13.767065-04:00,head_turn_plus_wave,,2026-04-09T21:37:22.305201-04:00,0,,,,0,,1,8540.0,resumed_after_nonverbal
172,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:40:48.211781-04:00,gaze_off_screen,2026-04-09T20:40:48.211781-04:00,head_turn_plus_wave,,2026-04-09T20:40:54.112193-04:00,0,,,,0,,1,5900.0,resumed_after_nonverbal
173,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:40:57.323969-04:00,head_turned_away,2026-04-09T20:40:57.323969-04:00,head_turn_plus_wave,,2026-04-09T20:41:00.222191-04:00,0,,,,0,,1,2900.0,resumed_after_nonverbal
174,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:41:03.296644-04:00,head_turned_away,2026-04-09T20:41:03.296644-04:00,head_turn_plus_wave,,2026-04-09T20:41:06.002968-04:00,0,,,,0,,1,2710.0,resumed_after_nonverbal
175,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:41:09.622673-04:00,head_turned_away,2026-04-09T20:41:09.622673-04:00,head_turn_plus_wave,,2026-04-09T20:41:14.358652-04:00,0,,,,0,,1,4740.0,resumed_after_nonverbal
176,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:41:54.656772-04:00,gaze_off_screen,2026-04-09T20:41:54.656772-04:00,head_turn_plus_wave,,2026-04-09T20:41:58.811072-04:00,0,,,,0,,1,4150.0,resumed_after_nonverbal
177,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:42:18.045443-04:00,gaze_off_screen,2026-04-09T20:42:18.045443-04:00,head_turn_plus_wave,,2026-04-09T20:42:22.175234-04:00,0,,,,0,,1,4130.0,resumed_after_nonverbal
178,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:42:25.206855-04:00,head_turned_away,2026-04-09T20:42:25.206855-04:00,head_turn_plus_wave,,2026-04-09T20:42:27.962660-04:00,0,,,,0,,1,2760.0,resumed_after_nonverbal
179,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:42:43.034001-04:00,head_turned_away,2026-04-09T20:42:43.034001-04:00,head_turn_plus_wave,,2026-04-09T20:42:46.837952-04:00,0,,,,0,,1,3800.0,resumed_after_nonverbal
180,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:43:00.608707-04:00,head_turned_away,2026-04-09T20:43:00.608707-04:00,head_turn_plus_wave,,2026-04-09T20:43:04.413319-04:00,0,,,,0,,1,3800.0,resumed_after_nonverbal
181,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:43:59.754017-04:00,head_turned_away,2026-04-09T20:43:59.754017-04:00,head_turn_plus_wave,,2026-04-09T20:44:02.809859-04:00,0,,,,0,,1,3060.0,resumed_after_nonverbal
182,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:44:21.137368-04:00,head_turned_away,2026-04-09T20:44:21.137368-04:00,head_turn_plus_wave,,2026-04-09T20:44:25.211304-04:00,0,,,,0,,1,4070.0,resumed_after_nonverbal
183,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:44:35.964614-04:00,head_turned_away,2026-04-09T20:44:35.964614-04:00,head_turn_plus_wave,,2026-04-09T20:44:45.607497-04:00,0,,,,0,,1,9640.0,resumed_after_nonverbal
184,wen,session_20260409_wen_383d13,with_system,2026-04-09T20:45:03.233609-04:00,gaze_off_screen,2026-04-09T20:45:03.233609-04:00,head_turn_plus_wave,,2026-04-09T20:45:15.486127-04:00,0,,,,0,,1,12250.0,resumed_after_nonverbal
185,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:03:25.872160-04:00,gaze_off_screen,2026-04-09T21:03:25.872160-04:00,head_turn_plus_wave,,2026-04-09T21:03:35.225237-04:00,0,,,,0,,1,9350.0,resumed_after_nonverbal
186,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:03:49.233055-04:00,gaze_off_screen,2026-04-09T21:03:49.233055-04:00,head_turn_plus_wave,,2026-04-09T21:03:51.629945-04:00,0,,,,0,,1,2400.0,resumed_after_nonverbal
187,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:03:54.805303-04:00,gaze_off_screen,2026-04-09T21:03:54.805303-04:00,head_turn_plus_wave,,2026-04-09T21:04:01.931143-04:00,0,,,,0,,1,7130.0,resumed_after_nonverbal
188,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:04:17.742801-04:00,gaze_off_screen,2026-04-09T21:04:17.742801-04:00,head_turn_plus_wave,,2026-04-09T21:04:23.071713-04:00,0,,,,0,,1,5330.0,resumed_after_nonverbal
189,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:04:31.768464-04:00,head_turned_away,2026-04-09T21:04:31.768464-04:00,head_turn_plus_wave,,2026-04-09T21:04:40.258392-04:00,0,,,,0,,1,8490.0,resumed_after_nonverbal
190,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:04:53.298061-04:00,head_turned_away,2026-04-09T21:04:53.298061-04:00,head_turn_plus_wave,,2026-04-09T21:04:53.568450-04:00,0,,,,0,,1,270.0,resumed_after_nonverbal
191,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:04:56.535769-04:00,head_turned_away,2026-04-09T21:04:56.535769-04:00,head_turn_plus_wave,,2026-04-09T21:04:58.971879-04:00,0,,,,0,,1,2440.0,resumed_after_nonverbal
192,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:05:01.961250-04:00,head_turned_away,2026-04-09T21:05:01.961250-04:00,head_turn_plus_wave,,2026-04-09T21:05:04.621651-04:00,0,,,,0,,1,2660.0,resumed_after_nonverbal
193,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:05:07.431349-04:00,head_turned_away,2026-04-09T21:05:07.431349-04:00,head_turn_plus_wave,,2026-04-09T21:05:12.745657-04:00,0,,,,0,,1,5310.0,resumed_after_nonverbal
194,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:05:19.147964-04:00,gaze_off_screen,2026-04-09T21:05:19.147964-04:00,head_turn_plus_wave,,2026-04-09T21:05:30.713125-04:00,0,,,,0,,1,11570.0,resumed_after_nonverbal
195,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:05:42.809478-04:00,gaze_off_screen,2026-04-09T21:05:42.809478-04:00,head_turn_plus_wave,,2026-04-09T21:05:47.907218-04:00,0,,,,0,,1,5100.0,resumed_after_nonverbal
196,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:06:51.124036-04:00,gaze_off_screen,2026-04-09T21:06:51.124036-04:00,head_turn_plus_wave,,2026-04-09T21:06:57.789019-04:00,0,,,,0,,1,6660.0,resumed_after_nonverbal
197,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:07:05.686916-04:00,gaze_off_screen,2026-04-09T21:07:05.686916-04:00,head_turn_plus_wave,,2026-04-09T21:07:10.412238-04:00,0,,,,0,,1,4730.0,resumed_after_nonverbal
